,CarName,city,car_price,body_type,transmission,seller_type,owner_type,color,Year,Brand,Fuel_used,km_driven,Locality
3592,2016 Mahindra Thar CRDe,delhi-ncr,7.25,suv,manual,individual,first-owner,black,2016,Mahindra,Diesel,50000.0,
3593,2011 Mahindra Scorpio SLE 7S BSIV,delhi-ncr,4.0,suv,manual,individual,first-owner,black,2011,Mahindra,Diesel,177000.0,
3594,2010 Tata New Safari DICOR 2.2 EX 4x2 BS IV,delhi-ncr,2.5,suv,manual,individual,first-owner,black,2010,Tata,Diesel,140000.0,
3595,2013 Renault Duster 110PS Diesel RxL,delhi-ncr,4.0,suv,manual,individual,first-owner,black,2013,Renault,Diesel,60000.0,
3596,2014 Mahindra XUV500 W6 2WD,delhi-ncr,5.1,suv,manual,dealer,second-owner,black,2014,Mahindra,Diesel,98000.0,Palam Village
3597,2013 Mahindra XUV500 W8 2WD,delhi-ncr,6.0,suv,manual,dealer,second-owner,black,2013,Mahindra,Diesel,91000.0,Jangpura
3598,2013 Ford EcoSport 1.5 DV5 MT Titanium,delhi-ncr,4.3,suv,manual,dealer,second-owner,black,2013,Ford,Diesel,52000.0,Jangpura
3599,2012 Force One SX ABS 7 Seating,delhi-ncr,2.7,suv,manual,dealer,second-owner,black,2012,Force,Diesel,86460.0,Vishwas Nagar
3600,2012 Force One 4x2,delhi-ncr,2.35,suv,manual,dealer,second-owner,black,2012,Force,Diesel,85000.0,Shakarpur
3601,2014 Mahindra Scorpio SLE BSIV,delhi-ncr,5.8,suv,manual,individual,second-owner,black,2014,Mahindra,Diesel,60000.0,
3602,2012 Mahindra XUV500 W8 2WD,delhi-ncr,5.0,suv,manual,individual,second-owner,black,2012,Mahindra,Diesel,92500.0,
3603,2012 Mahindra XUV500 W8 2WD,delhi-ncr,4.35,suv,manual,individual,second-owner,black,2012,Mahindra,Diesel,80000.0,
3604,2015 Mahindra XUV500 W8 4WD,delhi-ncr,8.5,suv,manual,individual,second-owner,black,2015,Mahindra,Diesel,86000.0,
3605,2013 Mitsubishi Pajero Sport 4X4,delhi-ncr,7.85,suv,manual,dealer,third-owner-or-more,black,2013,Mitsubishi,Diesel,82365.0,Chander Nagar
3606,2011 Tata New Safari DICOR 2.2 EX 4x2 BS IV,delhi-ncr,3.25,suv,manual,dealer,third-owner-or-more,black,2011,Tata,Diesel,62000.0,Karol Bagh
3607,2009 Toyota Fortuner 2.8 4WD MT,delhi-ncr,6.0,suv,manual,dealer,third-owner-or-more,black,2009,Toyota,Diesel,184000.0,Jangpura
3608,2014 Mahindra XUV500 W4,delhi-ncr,5.35,suv,manual,individual,third-owner-or-more,black,2014,Mahindra,Diesel,88000.0,
3609,2018 Hyundai Creta 1.4 E Plus,delhi-ncr,8.45,suv,manual,dealer,first-owner,brown,2018,Hyundai,Diesel,60000.0,Delhi
3610,2019 Ford Ecosport 1.5 TDCi Platinum Edition BSIV,delhi-ncr,9.5,suv,manual,dealer,first-owner,brown,2019,Ford,Diesel,17000.0,Chittaranjan
3611,2013 Volvo XC90 D5 AWD,delhi-ncr,13.9,suv,manual,dealer,first-owner,brown,2013,Volvo,Diesel,73000.0,Lodi Colony
3612,2016 Nissan Terrano XL 85 PS,delhi-ncr,5.95,suv,manual,dealer,first-owner,brown,2016,Nissan,Diesel,27000.0,Vikas Puri
3613,2017 Renault Duster Petrol RxL,delhi-ncr,6.9,suv,manual,dealer,first-owner,brown,2017,Renault,Petrol,40000.0,Ramesh Nagar
3614,2013 Renault Duster RXZ 110PS BSIV,delhi-ncr,3.95,suv,manual,dealer,first-owner,brown,2013,Renault,Diesel,57000.0,Ramesh Nagar
3615,2017 Mahindra XUV500 W10 AWD,delhi-ncr,13.0,suv,manual,dealer,first-owner,brown,2017,Mahindra,Diesel,74000.0,Lajpat Nagar
3616,2015 Tata Safari Storme VX,delhi-ncr,6.5,suv,manual,dealer,first-owner,brown,2015,Tata,Diesel,71235.0,Ghaziabad
3617,2016 Ford Ecosport 1.5 TDCi Titanium Plus BSIV,delhi-ncr,6.5,suv,manual,dealer,first-owner,brown,2016,Ford,Diesel,58000.0,Karol Bagh
3618,2013 Renault Duster 85PS Diesel RxL,delhi-ncr,4.25,suv,manual,dealer,first-owner,brown,2013,Renault,Diesel,70000.0,Ramesh Nagar
3619,2015 Renault Duster 4x4,delhi-ncr,6.5,suv,manual,dealer,first-owner,brown,2015,Renault,Diesel,81645.0,Laxmi Nagar
3620,2017 Mahindra XUV500 W10 2WD,delhi-ncr,12.9,suv,manual,dealer,first-owner,brown,2017,Mahindra,Diesel,51524.0,Bengali Market
3621,2017 Honda WR-V i-DTEC VX,delhi-ncr,7.65,suv,manual,dealer,first-owner,brown,2017,Honda,Diesel,19000.0,Ashok Vihar
3622,2015 Renault Duster 85PS Diesel RxL,delhi-ncr,4.75,suv,manual,dealer,first-owner,brown,2015,Renault,Diesel,55000.0,Faridabad
3623,2018 Ford Ecosport 1.5 Petrol Ambiente,delhi-ncr,7.9,suv,manual,dealer,first-owner,brown,2018,Ford,Petrol,2800.0,Preet Vihar
3624,2013 Renault Duster 110PS Diesel RxL,delhi-ncr,3.9,suv,manual,dealer,first-owner,brown,2013,Renault,Diesel,67000.0,Shakarpur
3625,2019 Ford Ecosport 1.5 Diesel Titanium BSIV,delhi-ncr,8.9,suv,manual,individual,first-owner,brown,2019,Ford,Diesel,22500.0,
3626,2019 Mahindra XUV500 W9 BSIV,delhi-ncr,15.5,suv,manual,individual,first-owner,brown,2019,Mahindra,Diesel,10000.0,
3627,2012 Renault Duster 110PS Diesel RxZ Plus,delhi-ncr,3.65,suv,manual,individual,first-owner,brown,2012,Renault,Diesel,107000.0,
3628,2013 Renault Duster 110PS Diesel RxZ,delhi-ncr,5.2,suv,manual,individual,first-owner,brown,2013,Renault,Diesel,44000.0,
3629,2017 Ford Ecosport 1.5 Diesel Trend Plus BSIV,delhi-ncr,8.0,suv,manual,individual,first-owner,brown,2017,Ford,Diesel,25000.0,
3630,2013 Renault Duster 110PS Diesel RxZ,delhi-ncr,4.5,suv,manual,individual,first-owner,brown,2013,Renault,Diesel,106000.0,
3631,2013 Renault Duster 85PS Diesel RxL,delhi-ncr,4.25,suv,manual,individual,first-owner,brown,2013,Renault,Diesel,86000.0,
3632,2013 Renault Duster 85PS Diesel RxL,delhi-ncr,3.25,suv,manual,dealer,second-owner,brown,2013,Renault,Diesel,99000.0,Palam Village
3633,2017 Honda WR-V i-VTEC VX,delhi-ncr,6.95,suv,manual,dealer,second-owner,brown,2017,Honda,Petrol,15000.0,Naraina
3634,2017 Honda WR-V VX,delhi-ncr,6.95,suv,manual,dealer,second-owner,brown,2017,Honda,Petrol,15000.0,Naraina
3635,2015 Maruti SX4 S Cross DDiS 320 Zeta,delhi-ncr,5.25,suv,manual,dealer,second-owner,brown,2015,Maruti,Diesel,68000.0,Gurgaon
3636,2011 Mahindra Scorpio VLS 2.2 mHawk,delhi-ncr,4.5,suv,manual,individual,second-owner,brown,2011,Mahindra,Diesel,134584.0,
3637,2013 Renault Duster 110PS Diesel RxL,delhi-ncr,3.75,suv,manual,dealer,third-owner-or-more,brown,2013,Renault,Diesel,45000.0,Pandav Nagar
3638,2020 Tata Nexon 1.2 Revotron XZ Plus,delhi-ncr,9.75,suv,manual,dealer,first-owner,orange,2020,Tata,Petrol,1900.0,CBSE Preet Vihar
3639,2017 Mahindra XUV500 W10 2WD,delhi-ncr,11.75,suv,manual,dealer,first-owner,orange,2017,Mahindra,Diesel,30000.0,Kailash Colony
3640,2018 Renault Captur 1.5 Petrol RXE,delhi-ncr,7.75,suv,manual,dealer,first-owner,orange,2018,Renault,Petrol,38000.0,Rajindra Place
3641,2017 Mahindra XUV500 W10 AWD,delhi-ncr,11.65,suv,manual,dealer,first-owner,orange,2017,Mahindra,Diesel,29000.0,Lajpat Nagar
3642,2013 Ford EcoSport 1.5 DV5 MT Ambiente,delhi-ncr,3.99,suv,manual,dealer,first-owner,orange,2013,Ford,Diesel,55001.0,Kalkaji
3643,2017 Renault Duster 85PS Diesel RxL,delhi-ncr,6.8,suv,manual,dealer,first-owner,orange,2017,Renault,Diesel,40000.0,Preet Vihar
3644,2017 Renault Duster 85PS Diesel RxL,delhi-ncr,7.9,suv,manual,dealer,first-owner,orange,2017,Renault,Diesel,40000.0,Preet Vihar
3645,2017 Mahindra KUV 100 mFALCON D75 K4 5str,delhi-ncr,3.0,suv,manual,individual,first-owner,orange,2017,Mahindra,Diesel,50000.0,
3646,2018 Renault Duster Petrol RXS,delhi-ncr,8.5,suv,manual,individual,first-owner,orange,2018,Renault,Petrol,16000.0,
3647,2017 Ford Ecosport 1.5 Petrol Titanium BSIV,delhi-ncr,6.9,suv,manual,dealer,second-owner,orange,2017,Ford,Petrol,47000.0,Lajpat Nagar
3648,2017 Mahindra Thar DI 4X4,delhi-ncr,8.1,suv,manual,dealer,first-owner,green,2017,Mahindra,Diesel,19000.0,Chittranjan Park
3649,2014 Ford EcoSport 1.5 DV5 MT Titanium,delhi-ncr,5.25,suv,manual,dealer,first-owner,green,2014,Ford,Diesel,58000.0,Preet Vihar
3650,2014 Nissan Terrano XV 110 PS,delhi-ncr,5.5,suv,manual,dealer,first-owner,green,2014,Nissan,Diesel,68000.0,Karam Pura
3651,2017 Mahindra Thar DI 4X4,delhi-ncr,8.4,suv,manual,dealer,first-owner,green,2017,Mahindra,Diesel,24000.0,Moti Nagar
3652,2011 Mahindra Scorpio VLX 2WD AIRBAG BSIV,delhi-ncr,4.5,suv,manual,dealer,first-owner,green,2011,Mahindra,Diesel,70000.0,Ashok Nagar
